X,Y,Index_,Event_Unique_ID,Occurrence_Date,Occurrence_year,Month,Day_of_week,Occurrence_Hour,Time_Range,Division,Death,Injuries,Hood_ID,Neighbourhood,Longitude,Latitude,ObjectId
-8845001.88682399,5414221.63646002,3662,GO-2018833125,2018/05/08 04:00:00+00,2018,May,Tuesday,22,Evening,D11,0,1,91,Weston-Pellam Park (91),-79.45600383,43.66809286,3802
-8817895.77894577,5436407.37654198,3663,GO-2018833450,2018/05/09 04:00:00+00,2018,May,Wednesday,0,Night,D42,0,0,132,Malvern (132),-79.21250552,43.81208221,3803
-8834346.74918,5413503.4842162,3664,GO-2018838034,2018/05/09 04:00:00+00,2018,May,Wednesday,16,Afternoon,D51,0,0,72,Regent Park (72),-79.3602871,43.66342614,3804
-8859515.03519236,5424140.19849096,3665,GO-2018846720,2018/05/10 04:00:00+00,2018,May,Thursday,22,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58637766,43.73250887,3805
-8835738.7270547,5414398.86247883,3666,GO-2018846847,2018/05/10 04:00:00+00,2018,May,Thursday,22,Evening,D51,0,0,74,North St.James Town (74),-79.37279145,43.66924446,3806
-8830951.65387892,5418474.29697837,3667,GO-2018853701,2018/05/11 04:00:00+00,2018,May,Friday,23,Evening,D54,0,0,58,Old East York (58),-79.32978844,43.6957202,3807
-8812578.44873394,5434351.40927329,3668,GO-2018849989,2018/05/11 04:00:00+00,2018,May,Friday,12,Afternoon,D43,0,0,134,Highland Creek (134),-79.16473913,43.79875318,3808
-8846724.23868347,5417744.22749044,3669,GO-2018853463,2018/05/11 04:00:00+00,2018,May,Friday,22,Evening,D12,0,1,110,Keelesdale-Eglinton West (110),-79.47147598,43.69097822,3809
-8851244.90650666,5419301.55805523,3670,GO-2018878572,2018/05/12 04:00:00+00,2018,May,Saturday,2,Night,D12,0,0,113,Weston (113),-79.51208583,43.70109301,3810
-8850983.7198118,5428447.39115104,3671,GO-2018856524,2018/05/12 04:00:00+00,2018,May,Saturday,12,Afternoon,D31,0,0,24,Black Creek (24),-79.50973955,43.76046034,3811
-8849452.29535057,5417484.66072828,3672,GO-2018854463,2018/05/12 04:00:00+00,2018,May,Saturday,2,Night,D12,0,1,115,Mount Dennis (115),-79.49598253,43.68929218,3812
-8838261.30463972,5420261.84054835,3673,GO-2018854719,2018/05/12 04:00:00+00,2018,May,Saturday,3,Night,D53,0,0,104,Mount Pleasant West (104),-79.39545215,43.70732915,3813
-8817622.93376064,5426478.34492655,3674,GO-2018872021,2018/05/14 04:00:00+00,2018,May,Monday,21,Evening,D43,0,0,139,Scarborough Village (139),-79.21005451,43.74768386,3814
-8831127.24590411,5421960.7831561,3675,GO-2018879670,2018/05/16 04:00:00+00,2018,May,Wednesday,1,Night,D54,0,0,44,Flemingdon Park (44),-79.33136581,43.71836061,3815
-8827354.47807982,5423083.7179303,3676,GO-2018892896,2018/05/17 04:00:00+00,2018,May,Thursday,21,Evening,D41,0,1,120,Clairlea-Birchmount (120),-79.29747446,43.72565086,3816
-8844032.23505985,5418572.72416766,3677,GO-2018892828,2018/05/17 04:00:00+00,2018,May,Thursday,21,Evening,D13,0,1,108,Briar Hill-Belgravia (108),-79.4472933,43.69635948,3817
-8826153.85840979,5419146.1225149,3678,GO-2018919403,2018/05/18 04:00:00+00,2018,May,Friday,17,Afternoon,D41,0,0,120,Clairlea-Birchmount (120),-79.28668911,43.70008354,3818
-8843847.50704405,5422816.48857599,3679,GO-2018897881,2018/05/18 04:00:00+00,2018,May,Friday,16,Afternoon,D32,0,1,32,Englemount-Lawrence (32),-79.44563386,43.72391605,3819
-8818177.35491856,5427913.56487506,3680,GO-2018904910,2018/05/18 04:00:00+00,2018,May,Friday,22,Evening,D43,0,0,137,Woburn (137),-79.21503496,43.75699679,3820
-8850440.28366123,5419029.77584372,3681,GO-2018901182,2018/05/19 04:00:00+00,2018,May,Saturday,3,Night,D12,0,0,113,Weston (113),-79.50485778,43.69932792,3821
-8858045.49323606,5415513.13431657,3682,GO-2018903044,2018/05/19 04:00:00+00,2018,May,Saturday,17,Afternoon,D23,0,0,7,Willowridge-Martingrove-Richview (7),-79.57317654,43.6764844,3822
-8859646.18736364,5424815.00343052,3683,GO-2018912154,2018/05/19 04:00:00+00,2018,May,Saturday,15,Afternoon,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58755582,43.73688887,3823
-8836244.0307137,5411106.2778802,3684,GO-2018911506,2018/05/20 04:00:00+00,2018,May,Sunday,20,Evening,D52,1,0,76,Bay Street Corridor (76),-79.37733067,43.64784591,3824
-8818301.54294249,5430753.49413265,3685,GO-2018907125,2018/05/20 04:00:00+00,2018,May,Sunday,3,Night,D43,1,1,135,Morningside (135),-79.21615056,43.7754204,3825
-8862323.81184863,5424230.21584957,3686,GO-2018921021,2018/05/21 04:00:00+00,2018,May,Monday,10,Morning,D23,0,0,1,West Humber-Clairville (1),-79.61160933,43.73309317,3826
-8831305.60644504,5434624.79393074,3687,GO-2018912639,2018/05/21 04:00:00+00,2018,May,Monday,0,Night,D42,0,0,117,L'Amoreaux (117),-79.33296805,43.80052573,3827
-8851366.74902892,5425200.3484347,3688,GO-2018915106,2018/05/21 04:00:00+00,2018,May,Monday,14,Afternoon,D31,0,1,26,Downsview-Roding-CFB (26),-79.51318036,43.73938991,3828
-8851058.18475878,5426716.21439604,3689,GO-2018916925,2018/05/21 04:00:00+00,2018,May,Monday,20,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.51040848,43.74922746,3829
-8849684.61467508,5421385.75605647,3690,GO-2018917214,2018/05/21 04:00:00+00,2018,May,Monday,21,Evening,D12,0,0,28,Rustic (28),-79.49806949,43.71462711,3830
-8820001.6108663,5426816.40618696,3691,GO-2018922689,2018/05/21 04:00:00+00,2018,May,Monday,10,Morning,D43,0,0,137,Woburn (137),-79.23142253,43.74987762,3831
-8851990.24281769,5428672.08044291,3692,GO-2018928575,2018/05/21 04:00:00+00,2018,May,Monday,22,Evening,D31,0,0,24,Black Creek (24),-79.5187813,43.7619181,3832
-8825639.45549561,5426806.90721385,3693,GO-2018918825,2018/05/22 04:00:00+00,2018,May,Tuesday,5,Night,D41,0,0,126,Dorset Park (126),-79.28206815,43.74981598,3833
-8834164.20302621,5413347.93387951,3694,GO-2018925114,2018/05/23 04:00:00+00,2018,May,Wednesday,0,Night,D51,0,1,72,Regent Park (72),-79.35864726,43.66241529,3834
-8831074.58733219,5434150.92771884,3695,GO-2018931549,2018/05/23 04:00:00+00,2018,May,Wednesday,22,Evening,D42,0,0,117,L'Amoreaux (117),-79.33089277,43.79745328,3835
-8831127.24590411,5421960.7831561,3696,GO-2018938449,2018/05/24 04:00:00+00,2018,May,Thursday,22,Evening,D54,0,0,44,Flemingdon Park (44),-79.33136581,43.71836061,3836
-8831319.15068749,5434262.34335071,3697,GO-2018938247,2018/05/24 04:00:00+00,2018,May,Thursday,21,Evening,D42,0,0,117,L'Amoreaux (117),-79.33308972,43.79817569,3837
-8825189.65796111,5419902.07130628,3698,GO-2018936688,2018/05/24 04:00:00+00,2018,May,Thursday,17,Afternoon,D41,0,0,121,Oakridge (121),-79.27802755,43.70499286,3838
-8832839.11592034,5416674.60299082,3699,GO-2018943434,2018/05/25 04:00:00+00,2018,May,Friday,16,Afternoon,D54,0,0,57,Broadview North (57),-79.3467438,43.68403007,3839
-8831074.58733219,5434150.92771884,3700,GO-2018958384,2018/05/27 04:00:00+00,2018,May,Sunday,23,Evening,D42,0,0,117,L'Amoreaux (117),-79.33089277,43.79745328,3840
-8832428.18558605,5414276.04891826,3003,GO-20161465413,2016/08/19 04:00:00+00,2016,August,Friday,3,Night,D55,0,0,68,North Riverdale (68),-79.34305235,43.66844643,3841
-8842628.81910748,5409508.66264122,3004,GO-20161471215,2016/08/19 04:00:00+00,2016,August,Friday,22,Evening,D14,0,0,85,South Parkdale (85),-79.4346862,43.63746024,3842
-8837792.78205367,5414689.57068294,3005,GO-20161472359,2016/08/20 04:00:00+00,2016,August,Saturday,3,Night,D53,0,1,95,Annex (95),-79.39124334,43.67113341,3843
-8832068.60804606,5415927.43490758,3006,GO-20161477541,2016/08/20 04:00:00+00,2016,August,Saturday,22,Evening,D55,0,1,69,Blake-Jones (69),-79.33982221,43.67917608,3844
-8840178.00029261,5410193.20547848,3007,GO-20161480338,2016/08/21 04:00:00+00,2016,August,Sunday,12,Afternoon,D14,1,0,82,Niagara (82),-79.41267012,43.64191049,3845
-8843319.6990368,5429218.77542592,3008,GO-20161481015,2016/08/21 04:00:00+00,2016,August,Sunday,14,Afternoon,D32,0,0,35,Westminster-Branson (35),-79.44089248,43.76546485,3846
-8835808.54107335,5412561.34184892,3009,GO-20161495701,2016/08/23 04:00:00+00,2016,August,Tuesday,20,Evening,D51,0,1,73,Moss Park (73),-79.3734186,43.65730333,3847
-8823165.42100094,5423578.50415685,3010,GO-20161526791,2016/08/23 04:00:00+00,2016,August,Tuesday,3,Night,D41,0,0,124,Kennedy Park (124),-79.25984352,43.7288628,3848
-8833415.43139571,5412997.35701409,3011,GO-20161520715,2016/08/27 04:00:00+00,2016,August,Saturday,18,Evening,D55,1,0,70,South Riverdale (70),-79.35192093,43.66013699,3849
-8846546.11747945,5409470.31958967,3012,GO-20161527793,2016/08/28 04:00:00+00,2016,August,Sunday,21,Evening,D11,0,0,87,High Park-Swansea (87),-79.46987589,43.63721096,3850
-8856364.48766186,5427647.60267355,3013,GO-20161528855,2016/08/29 04:00:00+00,2016,August,Monday,0,Night,D31,0,0,21,Humber Summit (21),-79.55807581,43.75527111,3851
-8854984.15046631,5422409.43236783,3014,GO-20161528772,2016/08/29 04:00:00+00,2016,August,Monday,1,Night,D23,0,1,5,Elms-Old Rexdale (5),-79.54567603,43.72127341,3852
-8822420.3295928,5424613.57669181,3015,GO-20161546736,2016/08/31 04:00:00+00,2016,August,Wednesday,19,Evening,D41,0,0,124,Kennedy Park (124),-79.25315025,43.73558149,3853
-8835397.50832513,5411205.21426812,3016,GO-20161547603,2016/08/31 04:00:00+00,2016,August,Wednesday,22,Evening,D51,0,1,77,Waterfront Communities-The Island (77),-79.36972623,43.64848901,3854
-8843329.65879164,5422232.93971705,3017,GO-20161552161,2016/09/01 04:00:00+00,2016,September,Thursday,16,Afternoon,D32,0,0,32,Englemount-Lawrence (32),-79.44098195,43.72012757,3855
-8846672.94377531,5409631.83584849,3018,GO-20161554790,2016/09/02 04:00:00+00,2016,September,Friday,2,Night,D11,0,1,87,High Park-Swansea (87),-79.47101519,43.63826102,3856
-8855701.26060724,5418486.33549972,3019,GO-20161554798,2016/09/02 04:00:00+00,2016,September,Friday,2,Night,D23,0,0,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,3857
-8852280.26571344,5430412.49042895,3020,GO-20161572579,2016/09/04 04:00:00+00,2016,September,Sunday,21,Evening,D31,0,1,24,Black Creek (24),-79.52138662,43.77320849,3858
-8860164.26382101,5421392.66356193,3021,GO-20161575008,2016/09/05 04:00:00+00,2016,September,Monday,11,Morning,D23,0,1,1,West Humber-Clairville (1),-79.59220978,43.71467196,3859
-8855409.63025804,5423391.77582808,3022,GO-20161575094,2016/09/05 04:00:00+00,2016,September,Monday,11,Morning,D23,0,0,5,Elms-Old Rexdale (5),-79.54949818,43.72765066,3860
-8857934.28840434,5411806.22289572,3023,GO-20161577578,2016/09/05 04:00:00+00,2016,September,Monday,20,Evening,D22,0,0,13,Etobicoke West Mall (13),-79.57217757,43.6523955,3861
-8843728.45418823,5418204.30658341,3024,GO-20161584250,2016/09/06 04:00:00+00,2016,September,Tuesday,20,Evening,D13,0,0,107,Oakwood Village (107),-79.44456439,43.69396659,3862
-8850426.69934377,5425220.1042248,3025,GO-20161591119,2016/09/07 04:00:00+00,2016,September,Wednesday,20,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.50473575,43.73951813,3863
-8843845.80051626,5418097.25393879,3026,GO-20161603750,2016/09/09 04:00:00+00,2016,September,Friday,17,Afternoon,D13,0,0,107,Oakwood Village (107),-79.44561853,43.69327126,3864
-8825766.43541237,5430184.92987887,3027,GO-20161603917,2016/09/09 04:00:00+00,2016,September,Friday,15,Afternoon,D41,0,1,126,Dorset Park (126),-79.28320883,43.77173238,3865
-8816229.78814448,5428217.39301483,3028,GO-20161612125,2016/09/10 04:00:00+00,2016,September,Saturday,23,Evening,D43,0,1,136,West Hill (136),-79.19753967,43.7589681,3866
-8831877.90551318,5415306.37577031,3029,GO-20161612764,2016/09/11 04:00:00+00,2016,September,Sunday,2,Night,D55,0,0,69,Blake-Jones (69),-79.3381091,43.67514106,3867
-8841583.6882758,5409491.00156089,3030,GO-20161613172,2016/09/11 04:00:00+00,2016,September,Sunday,4,Night,D14,1,0,85,South Parkdale (85),-79.42529763,43.63734542,3868
-8829079.34464659,5416495.09358925,3031,GO-20161612749,2016/09/11 04:00:00+00,2016,September,Sunday,2,Night,D55,0,0,64,Woodbine Corridor (64),-79.3129692,43.68286392,3869
-8828180.93735656,5421595.15818825,3032,GO-20161618282,2016/09/12 04:00:00+00,2016,September,Monday,0,Night,D54,0,0,54,O'Connor-Parkview (54),-79.30489867,43.71598673,3870
-8860382.60364386,5425591.18720793,3033,GO-20161624221,2016/09/12 04:00:00+00,2016,September,Monday,20,Evening,D23,0,0,1,West Humber-Clairville (1),-79.59417116,43.7419265,3871
-8857625.07068879,5427866.7549221,3034,GO-20161624953,2016/09/12 04:00:00+00,2016,September,Monday,23,Evening,D31,0,2,21,Humber Summit (21),-79.56939982,43.75669307,3872
-8847715.75136921,5415505.34003845,3035,GO-20161658772,2016/09/18 04:00:00+00,2016,September,Sunday,2,Night,D12,0,1,111,Rockcliffe-Smythe (111),-79.48038289,43.67643376,3873
-8856241.43509673,5416880.44852986,3036,GO-20161671381,2016/09/20 04:00:00+00,2016,September,Tuesday,2,Night,D23,0,0,7,Willowridge-Martingrove-Richview (7),-79.55697041,43.68536728,3874
-8838531.06961454,5414397.04033921,3037,GO-20161675169,2016/09/20 04:00:00+00,2016,September,Tuesday,18,Evening,D53,0,1,95,Annex (95),-79.39787549,43.66923262,3875
-8856925.32082245,5410757.04443813,3038,GO-20161846515,2016/09/20 04:00:00+00,2016,September,Tuesday,22,Evening,D22,0,1,13,Etobicoke West Mall (13),-79.56311386,43.64557579,3876
-8828025.89045659,5431784.49843958,3039,GO-20161683362,2016/09/21 04:00:00+00,2016,September,Wednesday,20,Evening,D42,0,0,118,Tam O'Shanter-Sullivan (118),-79.30350586,43.78210748,3877
-8850568.31666037,5424700.67906539,3040,GO-20161690509,2016/09/22 04:00:00+00,2016,September,Thursday,21,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.50600792,43.73614684,3878
-8856344.65275499,5415471.33711538,3041,GO-20161684692,2016/09/22 04:00:00+00,2016,September,Thursday,2,Night,D23,0,0,7,Willowridge-Martingrove-Richview (7),-79.55789763,43.67621284,3879
-8831522.54475551,5422017.78263795,3042,GO-20161684772,2016/09/22 04:00:00+00,2016,September,Thursday,3,Night,D54,0,0,44,Flemingdon Park (44),-79.33491684,43.71873068,3880
-8835437.18370484,5412385.77433631,3043,GO-20161690178,2016/09/22 04:00:00+00,2016,September,Thursday,20,Evening,D51,0,1,73,Moss Park (73),-79.37008264,43.65616228,3881
-8848083.74466271,5424305.42561786,3044,GO-20161693497,2016/09/23 04:00:00+00,2016,September,Friday,11,Morning,D31,0,1,26,Downsview-Roding-CFB (26),-79.48368863,43.73358135,3882
-8857108.09518119,5412323.28292348,3045,GO-20161702872,2016/09/24 04:00:00+00,2016,September,Saturday,23,Evening,D22,0,1,11,Eringate-Centennial-West Deane (11),-79.56475575,43.65575613,3883
-8831012.81392036,5421685.82840422,3046,GO-20161722231,2016/09/27 04:00:00+00,2016,September,Tuesday,23,Evening,D54,0,0,44,Flemingdon Park (44),-79.33033785,43.71657543,3884
-8841024.56386939,5428290.74414022,3047,GO-20161728152,2016/09/28 04:00:00+00,2016,September,Wednesday,21,Evening,D32,0,1,38,Lansing-Westgate (38),-79.42027493,43.75944401,3885
-8814833.04468238,5430319.54528446,3048,GO-20161735587,2016/09/30 04:00:00+00,2016,September,Friday,0,Night,D43,0,0,136,West Hill (136),-79.18499251,43.77260559,3886
-8850699.38868161,5421513.66818685,3049,GO-20161740856,2016/09/30 04:00:00+00,2016,September,Friday,18,Evening,D12,0,0,23,Pelmo Park-Humberlea (23),-79.50718536,43.71545763,3887
-8841304.17839275,5425649.83933682,3050,GO-20161741581,2016/09/30 04:00:00+00,2016,September,Friday,20,Evening,D32,0,0,39,Bedford Park-Nortown (39),-79.42278675,43.74230715,3888
-8862226.36054,5424961.98187596,3051,GO-20161743137,2016/09/30 04:00:00+00,2016,September,Friday,9,Morning,D23,1,0,1,West Humber-Clairville (1),-79.61073391,43.73784283,3889
-8825655.95861012,5429828.59957204,3052,GO-20161742929,2016/10/01 04:00:00+00,2016,October,Saturday,1,Night,D41,0,0,126,Dorset Park (126),-79.2822164,43.76942091,3890
-8818465.57109898,5434253.85923762,3053,GO-20161747864,2016/10/01 04:00:00+00,2016,October,Saturday,12,Afternoon,D42,0,0,132,Malvern (132),-79.21762405,43.79812068,3891
-8818465.57109898,5434253.85923762,3054,GO-20161750590,2016/10/01 04:00:00+00,2016,October,Saturday,2,Night,D42,0,0,132,Malvern (132),-79.21762405,43.79812068,3892
-8818414.78492089,5435204.94595677,3055,GO-20161758164,2016/10/01 04:00:00+00,2016,October,Saturday,0,Night,D42,0,0,132,Malvern (132),-79.21716783,43.8042871,3893
-8850633.68903134,5425259.85937534,3056,GO-20161751577,2016/10/02 04:00:00+00,2016,October,Sunday,13,Afternoon,D31,0,1,25,Glenfield-Jane Heights (25),-79.50659517,43.73977615,3894
-8855867.75671684,5417911.31232817,3057,GO-20161753779,2016/10/02 04:00:00+00,2016,October,Sunday,21,Evening,D23,0,0,6,Kingsview Village-The Westway (6),-79.5536136,43.69206351,3895
-8853168.69543751,5419925.2912897,3058,GO-20161763143,2016/10/04 04:00:00+00,2016,October,Tuesday,7,Morning,D12,0,0,113,Weston (113),-79.52936752,43.70514365,3896
-8853908.52143374,5421143.30049947,3059,GO-20161774371,2016/10/05 04:00:00+00,2016,October,Wednesday,21,Evening,D12,0,0,23,Pelmo Park-Humberlea (23),-79.53601349,43.71305284,3897
-8855701.26060724,5418486.33549972,3060,GO-20161774783,2016/10/05 04:00:00+00,2016,October,Wednesday,23,Evening,D23,0,0,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,3898
-8851662.89560986,5418954.29187097,3061,GO-20161771435,2016/10/05 04:00:00+00,2016,October,Wednesday,13,Afternoon,D12,0,0,113,Weston (113),-79.51584069,43.69883768,3899
-8850574.68079566,5426349.64278012,3062,GO-20161789327,2016/10/08 04:00:00+00,2016,October,Saturday,3,Night,D31,0,0,25,Glenfield-Jane Heights (25),-79.50606509,43.74684866,3900
-8814057.42835667,5428589.31487279,3063,GO-20161793499,2016/10/08 04:00:00+00,2016,October,Saturday,20,Evening,D43,0,1,136,West Hill (136),-79.17802503,43.76138113,3901
-8851698.72824075,5419157.92478884,3064,GO-20161829045,2016/10/10 04:00:00+00,2016,October,Monday,16,Afternoon,D12,0,0,113,Weston (113),-79.51616258,43.70016019,3902
-8825928.56445835,5434549.85930772,3065,GO-20161807867,2016/10/11 04:00:00+00,2016,October,Tuesday,13,Afternoon,D42,0,1,128,Agincourt South-Malvern West (128),-79.28466526,43.80003988,3903
-8851842.51517423,5417998.12053708,3066,GO-20161837811,2016/10/15 04:00:00+00,2016,October,Saturday,23,Evening,D23,0,0,8,Humber Heights-Westmount (8),-79.51745424,43.69262736,3904
-8852786.13710184,5419211.43477908,3067,GO-20161860174,2016/10/16 04:00:00+00,2016,October,Sunday,2,Night,D23,0,0,8,Humber Heights-Westmount (8),-79.52593094,43.70050771,3905
-8851875.61045885,5419226.03336589,3068,GO-20161838374,2016/10/16 04:00:00+00,2016,October,Sunday,1,Night,D12,1,0,113,Weston (113),-79.51775154,43.70060252,3906
-8857656.88913885,5428187.33511256,3069,GO-20161841542,2016/10/16 04:00:00+00,2016,October,Sunday,15,Afternoon,D31,0,0,21,Humber Summit (21),-79.56968565,43.75877308,3907
-8850456.86915217,5425314.08424704,3070,GO-20161848920,2016/10/17 04:00:00+00,2016,October,Monday,18,Evening,D31,0,2,25,Glenfield-Jane Heights (25),-79.50500677,43.74012808,3908
-8845579.33441859,5415121.03672247,3071,GO-20161855012,2016/10/18 04:00:00+00,2016,October,Tuesday,16,Afternoon,D11,0,0,91,Weston-Pellam Park (91),-79.46119113,43.67393686,3909
-8861044.43809164,5426378.71001523,3072,GO-20161855287,2016/10/18 04:00:00+00,2016,October,Tuesday,17,Afternoon,D23,1,1,1,West Humber-Clairville (1),-79.60011652,43.74703729,3910
-8823048.87951284,5432942.73119742,3073,GO-20161862458,2016/10/19 04:00:00+00,2016,October,Wednesday,19,Evening,D42,0,1,128,Agincourt South-Malvern West (128),-79.25879661,43.78961887,3911
-8843034.68885771,5421801.0395443,3074,GO-20161863333,2016/10/19 04:00:00+00,2016,October,Wednesday,23,Evening,D32,0,0,32,Englemount-Lawrence (32),-79.43833219,43.71732346,3912
-8852786.13710184,5419211.43477908,3075,GO-20161869130,2016/10/20 04:00:00+00,2016,October,Thursday,21,Evening,D23,0,1,8,Humber Heights-Westmount (8),-79.52593094,43.70050771,3913
-8855701.26060724,5418486.33549972,3076,GO-20161869147,2016/10/20 04:00:00+00,2016,October,Thursday,21,Evening,D23,0,1,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,3914
-8851983.63934549,5429788.97887656,3077,GO-20161876628,2016/10/22 04:00:00+00,2016,October,Saturday,1,Night,D31,0,0,24,Black Creek (24),-79.51872198,43.76916389,3915
-8857108.09518119,5412323.28292348,3078,GO-20161876774,2016/10/22 04:00:00+00,2016,October,Saturday,1,Night,D22,0,2,11,Eringate-Centennial-West Deane (11),-79.56475575,43.65575613,3916
-8856767.13471284,5418143.90658756,3079,GO-20161876960,2016/10/22 04:00:00+00,2016,October,Saturday,2,Night,D23,0,0,7,Willowridge-Martingrove-Richview (7),-79.56169285,43.69357428,3917
